Date,AAPL,ADBE,AMZN,BRK-B,CVX,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,META,MSFT,NFLX,NVDA,PEP,PFE,PG,PYPL,TSLA,UNH,V,XOM
2022-03-18,161.72047424316406,453.3299865722656,161.25050354003906,342.4100036621094,148.6427459716797,139.2020263671875,135.96945190429688,321.1638488769531,44.34352111816406,163.82957458496094,130.37246704101562,56.13285446166992,344.8597412109375,216.04603576660156,294.02813720703125,380.6000061035156,26.41765594482422,152.7578582763672,48.70133972167969,140.99148559570312,118.7699966430664,301.7966613769531,489.7488098144531,214.87115478515625,72.12870025634766
2022-03-21,163.10118103027344,453.5899963378906,161.4915008544922,349.6600036621094,151.3172607421875,137.53517150878906,135.9454803466797,310.44708251953125,44.287445068359375,164.7572479248047,129.95367431640625,56.581172943115234,340.41705322265625,211.05628967285156,292.7852478027344,374.5899963378906,26.69828224182129,152.5420379638672,48.415435791015625,141.52674865722656,114.6500015258789,307.0533447265625,491.23895263671875,212.8411865234375,75.36520385742188
2022-03-22,166.4937744140625,466.45001220703125,164.88900756835938,349.92999267578125,150.81175231933594,139.0135040283203,139.70765686035156,310.78643798828125,45.22197723388672,163.97952270507812,132.7174835205078,56.78664779663086,344.3080139160156,216.20570373535156,297.58074951171875,382.9200134277344,26.48855972290039,154.2123260498047,47.38798141479492,142.61599731445312,117.87000274658203,331.32666015625,488.974609375,214.24354553222656,75.0351333618164
2022-03-23,167.8646240234375,422.8999938964844,163.4080047607422,348.1600036621094,152.43853759765625,136.56285095214844,138.1169891357422,298.83489990234375,45.10983657836914,163.361083984375,130.0746612548828,56.413055419921875,337.06787109375,213.0222625732422,293.1081848144531,374.489990234375,25.59975242614746,153.40530395507812,46.628562927246094,141.62066650390625,114.6500015258789,333.03668212890625,486.9522399902344,210.52684020996094,76.21786499023438
2022-03-24,171.67144775390625,432.1400146484375,163.64950561523438,352.3699951171875,152.8429412841797,137.8725128173828,141.4097137451172,297.63787841796875,48.24051284790039,164.20443725585938,130.9214630126953,56.954769134521484,344.1307678222656,219.11973571777344,297.6199951171875,375.7099914550781,28.112388610839844,154.33433532714844,46.985931396484375,141.86477661132812,116.05000305175781,337.97332763671875,496.85137939453125,213.10598754882812,76.44709014892578
2022-03-25,172.31246948242188,431.6199951171875,164.77349853515625,358.760009765625,155.609375,138.0511016845703,141.51058959960938,292.8308410644531,48.436767578125,165.7786102294922,132.0660858154297,57.46846389770508,343.8056640625,221.3651123046875,297.2088623046875,373.8500061035156,27.655000686645508,155.05686950683594,47.15569305419922,143.50802612304688,113.76000213623047,336.8800048828125,496.435302734375,214.2042999267578,78.11575317382812
2022-03-28,173.18035888671875,450.010009765625,168.99049377441406,359.57000732421875,152.888916015625,137.6343994140625,141.29335021972656,296.22406005859375,48.137718200683594,166.63128662109375,131.0889892578125,57.83271789550781,345.25372314453125,223.13148498535156,304.079345703125,378.510009765625,28.181297302246094,155.5166778564453,47.60240936279297,144.49398803710938,116.16999816894531,363.9466552734375,496.5997619628906,216.49905395507812,75.92447662353516
2022-03-29,176.4940643310547,466.3299865722656,169.31500244140625,355.1199951171875,151.023193359375,141.2657470703125,142.34213256835938,299.45697021484375,48.82927322387695,166.54696655273438,131.37747192382812,58.0568733215332,362.0588684082031,229.3886260986328,308.6889343261719,391.82000732421875,28.61771583557129,157.8250732421875,47.119956970214844,145.9776153564453,121.18000030517578,366.5233459472656,494.2096862792969,223.70684814453125,75.52107238769531
2022-03-30,175.32044982910156,460.05999755859375,166.30099487304688,357.6099853515625,152.0893096923828,139.85687255859375,141.77578735351562,290.7384338378906,48.062957763671875,168.2804718017578,130.7819061279297,58.103572845458984,356.82818603515625,227.38275146484375,307.1719970703125,381.4700012207031,27.65300941467285,157.6092529296875,46.85192108154297,144.97288513183594,118.48999786376953,364.663330078125,503.9732971191406,219.61749267578125,76.8138198852539
2022-03-31,172.20399475097656,455.6199951171875,162.99749755859375,352.9100036621094,149.65374755859375,136.0865936279297,138.9080810546875,282.1329650878906,46.31538009643555,166.069091796875,126.85491180419922,57.907432556152344,352.040771484375,221.9040069580078,301.740234375,374.5899963378906,27.24954605102539,157.06500244140625,46.25331497192383,143.47987365722656,115.6500015258789,359.20001220703125,493.4742431640625,217.4796905517578,75.72276306152344
2022-04-01,171.9081268310547,458.19000244140625,163.55999755859375,351.8800048828125,150.93125915527344,135.92784118652344,139.98983764648438,284.5458679199219,44.96031188964844,166.9686279296875,125.91503143310547,58.72000503540039,358.53240966796875,224.38890075683594,302.82666015625,373.4700012207031,26.676313400268555,159.29830932617188,46.07462692260742,145.6301727294922,116.66999816894531,361.5299987792969,496.0094909667969,221.9809112548828,76.20870208740234
2022-04-04,175.981201171875,468.80999755859375,168.34649658203125,345.42999267578125,151.06912231445312,137.49549865722656,142.80760192871094,288.0238342285156,45.97895050048828,165.35694885253906,126.47339630126953,58.41178894042969,361.42840576171875,233.4103546142578,308.2583312988281,391.5,27.32344627380371,158.88543701171875,45.51176071166992,144.68179321289062,121.86000061035156,381.8166809082031,493.5225830078125,223.334228515625,76.24537658691406
2022-04-05,172.64776611328125,458.5799865722656,164.05499267578125,344.79998779296875,150.14085388183594,134.55865478515625,140.42984008789062,287.34521484375,44.979000091552734,166.42514038085938,125.00155639648438,58.346412658691406,357.8920593261719,231.3645477294922,304.2554931640625,380.1499938964844,25.89635467529297,159.0543670654297,45.77980041503906,145.1888427734375,117.6500015258789,363.7533264160156,501.01226806640625,221.71612548828125,75.85113525390625
2022-04-06,169.4622802734375,444.3299865722656,158.75599670410156,344.7099914550781,151.4735107421875,131.53253173828125,136.39146423339844,281.38836669921875,44.42763137817383,170.7541961669922,123.26726531982422,58.93482208251953,348.2679748535156,222.8420867919922,293.11798095703125,368.3500061035156,24.3743896484375,161.7662353515625,47.2360954284668,147.26406860351562,112.48999786376953,348.586669921875,514.5498046875,214.77310180664062,76.69464874267578
